,term,term_d,rate
2014-09-19,0d,0.0,2.4167
2014-09-19,1m,0.08,3.5269
2014-09-19,2m,0.17,3.4815
2014-09-19,3m,0.25,3.5633
2014-09-19,6m,0.5,3.8129
2014-09-19,9m,0.75,3.7543
2014-09-19,1y,1.0,3.7733
2014-09-19,2y,2.0,3.8199
2014-09-19,3y,3.0,3.8412
2014-09-19,4y,4.0,3.8657
2014-09-19,5y,5.0,3.9052
2014-09-19,6y,6.0,3.9365
2014-09-19,7y,7.0,4.01
2014-09-19,8y,8.0,4.0241
2014-09-19,9y,9.0,4.03
2014-09-19,10y,10.0,4.031000000000001
2014-09-19,15y,15.0,4.2595
2014-09-19,20y,20.0,4.4494
2014-09-19,30y,30.0,4.6166
2014-09-19,40y,40.0,4.6948
2014-09-19,50y,50.0,4.739
