,term,term_d,rate
2011-12-26,0d,0.0,1.9053
2011-12-26,1m,0.08,2.4015
2011-12-26,2m,0.17,2.7063
2011-12-26,3m,0.25,2.7106
2011-12-26,6m,0.5,2.6502
2011-12-26,9m,0.75,2.6272
2011-12-26,1y,1.0,2.7315
2011-12-26,2y,2.0,2.8482
2011-12-26,3y,3.0,2.9347
2011-12-26,4y,4.0,3.0523
2011-12-26,5y,5.0,3.0896
2011-12-26,6y,6.0,3.3507
2011-12-26,7y,7.0,3.3852
2011-12-26,8y,8.0,3.464
2011-12-26,9y,9.0,3.4649
2011-12-26,10y,10.0,3.4653
2011-12-26,15y,15.0,3.7201
2011-12-26,20y,20.0,3.94
2011-12-26,30y,30.0,4.0574
2011-12-26,40y,40.0,4.1456
2011-12-26,50y,50.0,4.2358
