,term,term_d,rate
2014-04-15,0d,0.0,1.5257
2014-04-15,1m,0.08,2.8523
2014-04-15,2m,0.17,3.0342
2014-04-15,3m,0.25,3.0549
2014-04-15,6m,0.5,3.2212
2014-04-15,9m,0.75,3.3114
2014-04-15,1y,1.0,3.5374
2014-04-15,2y,2.0,3.6759
2014-04-15,3y,3.0,4.025
2014-04-15,4y,4.0,4.1973
2014-04-15,5y,5.0,4.1606
2014-04-15,6y,6.0,4.4712
2014-04-15,7y,7.0,4.3101
2014-04-15,8y,8.0,4.4039
2014-04-15,9y,9.0,4.4815
2014-04-15,10y,10.0,4.4001
2014-04-15,15y,15.0,4.6362
2014-04-15,20y,20.0,4.8682
2014-04-15,30y,30.0,4.966
2014-04-15,40y,40.0,5.0511
2014-04-15,50y,50.0,5.1053
