,term,term_d,rate
2012-03-14,0d,0.0,1.4631
2012-03-14,1m,0.08,2.3338
2012-03-14,2m,0.17,2.8574
2012-03-14,3m,0.25,2.8593
2012-03-14,6m,0.5,2.821
2012-03-14,9m,0.75,2.8426
2012-03-14,1y,1.0,2.8785
2012-03-14,2y,2.0,2.9638
2012-03-14,3y,3.0,2.9926
2012-03-14,4y,4.0,3.1311
2012-03-14,5y,5.0,3.1752
2012-03-14,6y,6.0,3.3652
2012-03-14,7y,7.0,3.4454
2012-03-14,8y,8.0,3.5283
2012-03-14,9y,9.0,3.5439999999999996
2012-03-14,10y,10.0,3.5451
2012-03-14,15y,15.0,3.7748
2012-03-14,20y,20.0,4.0132
2012-03-14,30y,30.0,4.1452
2012-03-14,40y,40.0,4.2401
2012-03-14,50y,50.0,4.3383
