,term,term_d,rate
2013-04-23,0d,0.0,2.4546
2013-04-23,1m,0.08,2.5325
2013-04-23,2m,0.17,2.5795
2013-04-23,3m,0.25,2.5628
2013-04-23,6m,0.5,2.7318
2013-04-23,9m,0.75,2.7695
2013-04-23,1y,1.0,2.8495
2013-04-23,2y,2.0,2.9689
2013-04-23,3y,3.0,3.031
2013-04-23,4y,4.0,3.1697
2013-04-23,5y,5.0,3.1999
2013-04-23,6y,6.0,3.3778
2013-04-23,7y,7.0,3.3829
2013-04-23,8y,8.0,3.4294
2013-04-23,9y,9.0,3.4645
2013-04-23,10y,10.0,3.4629
2013-04-23,15y,15.0,3.7874
2013-04-23,20y,20.0,4.0336
2013-04-23,30y,30.0,4.1724
2013-04-23,40y,40.0,4.2535
2013-04-23,50y,50.0,4.3304
