,term,term_d,rate
2013-11-06,0d,0.0,2.6196
2013-11-06,1m,0.08,3.6835
2013-11-06,2m,0.17,3.7735
2013-11-06,3m,0.25,3.7751
2013-11-06,6m,0.5,3.8802
2013-11-06,9m,0.75,3.9685
2013-11-06,1y,1.0,3.9752
2013-11-06,2y,2.0,4.0138
2013-11-06,3y,3.0,4.0717
2013-11-06,4y,4.0,4.1691
2013-11-06,5y,5.0,4.1693
2013-11-06,6y,6.0,4.2246
2013-11-06,7y,7.0,4.204
2013-11-06,8y,8.0,4.2095
2013-11-06,9y,9.0,4.2245
2013-11-06,10y,10.0,4.2206
2013-11-06,15y,15.0,4.4293
2013-11-06,20y,20.0,4.6175
2013-11-06,30y,30.0,4.7657
2013-11-06,40y,40.0,4.8169
2013-11-06,50y,50.0,4.8818
