,term,term_d,rate
2011-04-19,0d,0.0,1.2363
2011-04-19,1m,0.08,1.871
2011-04-19,2m,0.17,2.4192
2011-04-19,3m,0.25,2.5559
2011-04-19,6m,0.5,2.6775
2011-04-19,9m,0.75,2.7802
2011-04-19,1y,1.0,2.8186
2011-04-19,2y,2.0,3.0943
2011-04-19,3y,3.0,3.2086
2011-04-19,4y,4.0,3.3757
2011-04-19,5y,5.0,3.4622
2011-04-19,6y,6.0,3.6616
2011-04-19,7y,7.0,3.6833
2011-04-19,8y,8.0,3.7986
2011-04-19,9y,9.0,3.8551
2011-04-19,10y,10.0,3.8911
2011-04-19,15y,15.0,4.0611
2011-04-19,20y,20.0,4.1693
2011-04-19,30y,30.0,4.3012
2011-04-19,40y,40.0,4.3736
2011-04-19,50y,50.0,4.4391
