,term,term_d,rate
2014-09-26,0d,0.0,2.2847
2014-09-26,1m,0.08,3.5563
2014-09-26,2m,0.17,3.5565
2014-09-26,3m,0.25,3.6612
2014-09-26,6m,0.5,3.7984
2014-09-26,9m,0.75,3.7437
2014-09-26,1y,1.0,3.7462
2014-09-26,2y,2.0,3.8337
2014-09-26,3y,3.0,3.8617
2014-09-26,4y,4.0,3.8851
2014-09-26,5y,5.0,3.9228
2014-09-26,6y,6.0,3.9447
2014-09-26,7y,7.0,3.9918
2014-09-26,8y,8.0,3.9938
2014-09-26,9y,9.0,3.9957
2014-09-26,10y,10.0,4.0092
2014-09-26,15y,15.0,4.2295
2014-09-26,20y,20.0,4.4194
2014-09-26,30y,30.0,4.6133
2014-09-26,40y,40.0,4.6914
2014-09-26,50y,50.0,4.7356
