,term,term_d,rate
2011-10-31,0d,0.0,3.3419
2011-10-31,1m,0.08,3.1831
2011-10-31,2m,0.17,3.0878
2011-10-31,3m,0.25,3.1207
2011-10-31,6m,0.5,3.1232
2011-10-31,9m,0.75,3.1277
2011-10-31,1y,1.0,3.1398
2011-10-31,2y,2.0,3.4202
2011-10-31,3y,3.0,3.4902
2011-10-31,4y,4.0,3.5666
2011-10-31,5y,5.0,3.5804
2011-10-31,6y,6.0,3.6745
2011-10-31,7y,7.0,3.699
2011-10-31,8y,8.0,3.76
2011-10-31,9y,9.0,3.76
2011-10-31,10y,10.0,3.7607
2011-10-31,15y,15.0,4.0132
2011-10-31,20y,20.0,4.1393
2011-10-31,30y,30.0,4.2331
2011-10-31,40y,40.0,4.3397
2011-10-31,50y,50.0,4.4333
