,term,term_d,rate
2013-12-17,0d,0.0,2.6917
2013-12-17,1m,0.08,4.7802
2013-12-17,2m,0.17,4.5905
2013-12-17,3m,0.25,4.6335
2013-12-17,6m,0.5,4.2373
2013-12-17,9m,0.75,4.138
2013-12-17,1y,1.0,4.029
2013-12-17,2y,2.0,4.3371
2013-12-17,3y,3.0,4.3655
2013-12-17,4y,4.0,4.4584
2013-12-17,5y,5.0,4.4343
2013-12-17,6y,6.0,4.6204
2013-12-17,7y,7.0,4.5808
2013-12-17,8y,8.0,4.5972
2013-12-17,9y,9.0,4.5925
2013-12-17,10y,10.0,4.5639
2013-12-17,15y,15.0,4.8008
2013-12-17,20y,20.0,5.024
2013-12-17,30y,30.0,5.1009
2013-12-17,40y,40.0,5.2095
2013-12-17,50y,50.0,5.2644
