,term,term_d,rate
2011-11-10,0d,0.0,2.4685
2011-11-10,1m,0.08,2.4913
2011-11-10,2m,0.17,2.5141
2011-11-10,3m,0.25,2.5258
2011-11-10,6m,0.5,2.5272
2011-11-10,9m,0.75,2.5493
2011-11-10,1y,1.0,2.5705
2011-11-10,2y,2.0,2.8637
2011-11-10,3y,3.0,3.1133
2011-11-10,4y,4.0,3.2518
2011-11-10,5y,5.0,3.2916
2011-11-10,6y,6.0,3.4352
2011-11-10,7y,7.0,3.4783
2011-11-10,8y,8.0,3.55
2011-11-10,9y,9.0,3.5546
2011-11-10,10y,10.0,3.5563
2011-11-10,15y,15.0,3.8501
2011-11-10,20y,20.0,3.9936
2011-11-10,30y,30.0,4.1314
2011-11-10,40y,40.0,4.2268
2011-11-10,50y,50.0,4.3105
