,term,term_d,rate
2015-05-22,0d,0.0,0.7067
2015-05-22,1m,0.08,2.0717
2015-05-22,2m,0.17,1.9806
2015-05-22,3m,0.25,2.0622
2015-05-22,6m,0.5,2.3161
2015-05-22,9m,0.75,2.3458
2015-05-22,1y,1.0,2.3822
2015-05-22,2y,2.0,2.6078
2015-05-22,3y,3.0,2.8293
2015-05-22,4y,4.0,3.0
2015-05-22,5y,5.0,3.1538
2015-05-22,6y,6.0,3.2925
2015-05-22,7y,7.0,3.3723
2015-05-22,8y,8.0,3.4005
2015-05-22,9y,9.0,3.4106
2015-05-22,10y,10.0,3.4160000000000004
2015-05-22,15y,15.0,3.7054
2015-05-22,20y,20.0,3.9651
2015-05-22,30y,30.0,4.0751
2015-05-22,40y,40.0,4.1159
2015-05-22,50y,50.0,4.1607
