,term,term_d,rate
2014-04-22,0d,0.0,1.1029
2014-04-22,1m,0.08,2.6027
2014-04-22,2m,0.17,2.9788
2014-04-22,3m,0.25,3.0204
2014-04-22,6m,0.5,3.16
2014-04-22,9m,0.75,3.4344
2014-04-22,1y,1.0,3.5786
2014-04-22,2y,2.0,3.7008
2014-04-22,3y,3.0,3.9254
2014-04-22,4y,4.0,4.1213
2014-04-22,5y,5.0,4.067
2014-04-22,6y,6.0,4.3925
2014-04-22,7y,7.0,4.2404
2014-04-22,8y,8.0,4.3346
2014-04-22,9y,9.0,4.3956
2014-04-22,10y,10.0,4.2997
2014-04-22,15y,15.0,4.5358
2014-04-22,20y,20.0,4.7678
2014-04-22,30y,30.0,4.8656
2014-04-22,40y,40.0,4.9507
2014-04-22,50y,50.0,5.0022
