,term,term_d,rate
2014-12-30,0d,0.0,2.7457
2014-12-30,1m,0.08,3.6327
2014-12-30,2m,0.17,3.5117
2014-12-30,3m,0.25,3.3753
2014-12-30,6m,0.5,3.2313
2014-12-30,9m,0.75,3.2125
2014-12-30,1y,1.0,3.2486
2014-12-30,2y,2.0,3.3041
2014-12-30,3y,3.0,3.3653
2014-12-30,4y,4.0,3.4419999999999997
2014-12-30,5y,5.0,3.5222
2014-12-30,6y,6.0,3.5676
2014-12-30,7y,7.0,3.5947
2014-12-30,8y,8.0,3.6113
2014-12-30,9y,9.0,3.6169
2014-12-30,10y,10.0,3.6213
2014-12-30,15y,15.0,3.8396
2014-12-30,20y,20.0,4.0295
2014-12-30,30y,30.0,4.1198
2014-12-30,40y,40.0,4.1789
2014-12-30,50y,50.0,4.2457
