,term,term_d,rate
2013-07-24,0d,0.0,2.7164
2013-07-24,1m,0.08,3.7124
2013-07-24,2m,0.17,3.6424
2013-07-24,3m,0.25,3.6099
2013-07-24,6m,0.5,3.6938
2013-07-24,9m,0.75,3.5527
2013-07-24,1y,1.0,3.5746
2013-07-24,2y,2.0,3.6076
2013-07-24,3y,3.0,3.6439
2013-07-24,4y,4.0,3.6679
2013-07-24,5y,5.0,3.705
2013-07-24,6y,6.0,3.7271
2013-07-24,7y,7.0,3.7702
2013-07-24,8y,8.0,3.7731
2013-07-24,9y,9.0,3.7944
2013-07-24,10y,10.0,3.7952
2013-07-24,15y,15.0,3.8941
2013-07-24,20y,20.0,4.0604
2013-07-24,30y,30.0,4.1649
2013-07-24,40y,40.0,4.2435
2013-07-24,50y,50.0,4.2752
