,term,term_d,rate
2013-02-25,0d,0.0,1.5407
2013-02-25,1m,0.08,2.1977
2013-02-25,2m,0.17,2.6121
2013-02-25,3m,0.25,2.6274
2013-02-25,6m,0.5,2.6493
2013-02-25,9m,0.75,2.7056
2013-02-25,1y,1.0,2.7199
2013-02-25,2y,2.0,3.0459
2013-02-25,3y,3.0,3.1081
2013-02-25,4y,4.0,3.2889999999999997
2013-02-25,5y,5.0,3.2967
2013-02-25,6y,6.0,3.4498
2013-02-25,7y,7.0,3.4792
2013-02-25,8y,8.0,3.5144
2013-02-25,9y,9.0,3.5482
2013-02-25,10y,10.0,3.5821
2013-02-25,15y,15.0,3.8523
2013-02-25,20y,20.0,4.0933
2013-02-25,30y,30.0,4.1973
2013-02-25,40y,40.0,4.2784
2013-02-25,50y,50.0,4.3419
