,term,term_d,rate
2011-07-25,0d,0.0,4.228
2011-07-25,1m,0.08,3.648
2011-07-25,2m,0.17,3.2981
2011-07-25,3m,0.25,3.3375
2011-07-25,6m,0.5,3.6257
2011-07-25,9m,0.75,3.7342
2011-07-25,1y,1.0,3.7943
2011-07-25,2y,2.0,3.6972
2011-07-25,3y,3.0,3.7573
2011-07-25,4y,4.0,3.775
2011-07-25,5y,5.0,3.8023
2011-07-25,6y,6.0,3.8956
2011-07-25,7y,7.0,3.9623
2011-07-25,8y,8.0,4.0131
2011-07-25,9y,9.0,4.0561
2011-07-25,10y,10.0,4.0663
2011-07-25,15y,15.0,4.2252
2011-07-25,20y,20.0,4.3979
2011-07-25,30y,30.0,4.5412
2011-07-25,40y,40.0,4.6276
2011-07-25,50y,50.0,4.6876
