,term,term_d,rate
2013-02-01,0d,0.0,1.8792
2013-02-01,1m,0.08,2.33
2013-02-01,2m,0.17,2.6481
2013-02-01,3m,0.25,2.7086
2013-02-01,6m,0.5,2.7331
2013-02-01,9m,0.75,2.7334
2013-02-01,1y,1.0,2.8064
2013-02-01,2y,2.0,3.0509
2013-02-01,3y,3.0,3.1126
2013-02-01,4y,4.0,3.2202
2013-02-01,5y,5.0,3.2633
2013-02-01,6y,6.0,3.4387
2013-02-01,7y,7.0,3.4781
2013-02-01,8y,8.0,3.5226
2013-02-01,9y,9.0,3.5626
2013-02-01,10y,10.0,3.6004
2013-02-01,15y,15.0,3.8672
2013-02-01,20y,20.0,4.1083
2013-02-01,30y,30.0,4.2065
2013-02-01,40y,40.0,4.2934
2013-02-01,50y,50.0,4.3553
