,term,term_d,rate
2012-12-14,0d,0.0,1.8606
2012-12-14,1m,0.08,2.391
2012-12-14,2m,0.17,2.7678
2012-12-14,3m,0.25,2.8162
2012-12-14,6m,0.5,2.8509
2012-12-14,9m,0.75,2.8545
2012-12-14,1y,1.0,2.8919
2012-12-14,2y,2.0,3.1253
2012-12-14,3y,3.0,3.1585
2012-12-14,4y,4.0,3.2023
2012-12-14,5y,5.0,3.2911
2012-12-14,6y,6.0,3.3878
2012-12-14,7y,7.0,3.4683
2012-12-14,8y,8.0,3.5128
2012-12-14,9y,9.0,3.5497
2012-12-14,10y,10.0,3.5781
2012-12-14,15y,15.0,3.8568
2012-12-14,20y,20.0,4.1047
2012-12-14,30y,30.0,4.2035
2012-12-14,40y,40.0,4.2891
2012-12-14,50y,50.0,4.3537
