,term,term_d,rate
2013-09-26,0d,0.0,2.2717
2013-09-26,1m,0.08,4.0278
2013-09-26,2m,0.17,3.7817
2013-09-26,3m,0.25,3.6537
2013-09-26,6m,0.5,3.4425
2013-09-26,9m,0.75,3.4403
2013-09-26,1y,1.0,3.5501
2013-09-26,2y,2.0,3.7694
2013-09-26,3y,3.0,3.7947
2013-09-26,4y,4.0,3.853
2013-09-26,5y,5.0,3.8579
2013-09-26,6y,6.0,3.9896
2013-09-26,7y,7.0,3.9861
2013-09-26,8y,8.0,4.004
2013-09-26,9y,9.0,4.0044
2013-09-26,10y,10.0,3.9901
2013-09-26,15y,15.0,4.2617
2013-09-26,20y,20.0,4.4755
2013-09-26,30y,30.0,4.6901
2013-09-26,40y,40.0,4.7129
2013-09-26,50y,50.0,4.7278
