,term,term_d,rate
2011-03-31,0d,0.0,1.2718
2011-03-31,1m,0.08,1.8696
2011-03-31,2m,0.17,2.4098
2011-03-31,3m,0.25,2.6179
2011-03-31,6m,0.5,2.7008
2011-03-31,9m,0.75,2.7351
2011-03-31,1y,1.0,2.8734
2011-03-31,2y,2.0,3.1796
2011-03-31,3y,3.0,3.2328
2011-03-31,4y,4.0,3.4403
2011-03-31,5y,5.0,3.5074
2011-03-31,6y,6.0,3.6566
2011-03-31,7y,7.0,3.7443
2011-03-31,8y,8.0,3.8386
2011-03-31,9y,9.0,3.8857
2011-03-31,10y,10.0,3.912
2011-03-31,15y,15.0,4.0455
2011-03-31,20y,20.0,4.1585
2011-03-31,30y,30.0,4.2847
2011-03-31,40y,40.0,4.3644
2011-03-31,50y,50.0,4.4302
