,term,term_d,rate
2014-06-09,0d,0.0,1.7067
2014-06-09,1m,0.08,2.9392
2014-06-09,2m,0.17,2.9092
2014-06-09,3m,0.25,2.9137
2014-06-09,6m,0.5,3.0171
2014-06-09,9m,0.75,3.0428
2014-06-09,1y,1.0,3.1739
2014-06-09,2y,2.0,3.5912
2014-06-09,3y,3.0,3.7543
2014-06-09,4y,4.0,3.8337
2014-06-09,5y,5.0,3.8863
2014-06-09,6y,6.0,3.9192
2014-06-09,7y,7.0,3.9803
2014-06-09,8y,8.0,4.0165
2014-06-09,9y,9.0,4.059
2014-06-09,10y,10.0,4.0714
2014-06-09,15y,15.0,4.2463
2014-06-09,20y,20.0,4.4383
2014-06-09,30y,30.0,4.5832
2014-06-09,40y,40.0,4.6808
2014-06-09,50y,50.0,4.725
