,term,term_d,rate
2014-05-15,0d,0.0,1.5267
2014-05-15,1m,0.08,2.5955
2014-05-15,2m,0.17,2.9782
2014-05-15,3m,0.25,3.0312
2014-05-15,6m,0.5,3.4031
2014-05-15,9m,0.75,3.5083
2014-05-15,1y,1.0,3.5126
2014-05-15,2y,2.0,3.6979
2014-05-15,3y,3.0,3.9564
2014-05-15,4y,4.0,3.9936
2014-05-15,5y,5.0,4.0322
2014-05-15,6y,6.0,4.0675
2014-05-15,7y,7.0,4.1152
2014-05-15,8y,8.0,4.1419
2014-05-15,9y,9.0,4.1802
2014-05-15,10y,10.0,4.1915
2014-05-15,15y,15.0,4.4166
2014-05-15,20y,20.0,4.6286
2014-05-15,30y,30.0,4.7444
2014-05-15,40y,40.0,4.8315
2014-05-15,50y,50.0,4.8832
