,term,term_d,rate
2012-02-02,0d,0.0,1.7389
2012-02-02,1m,0.08,2.5783
2012-02-02,2m,0.17,2.938
2012-02-02,3m,0.25,2.9624
2012-02-02,6m,0.5,2.7361
2012-02-02,9m,0.75,2.7612
2012-02-02,1y,1.0,2.7733
2012-02-02,2y,2.0,2.872
2012-02-02,3y,3.0,2.9059
2012-02-02,4y,4.0,3.0213
2012-02-02,5y,5.0,3.1073
2012-02-02,6y,6.0,3.3218
2012-02-02,7y,7.0,3.3581
2012-02-02,8y,8.0,3.4330000000000003
2012-02-02,9y,9.0,3.44
2012-02-02,10y,10.0,3.4410000000000003
2012-02-02,15y,15.0,3.7255
2012-02-02,20y,20.0,3.9729
2012-02-02,30y,30.0,4.0745
2012-02-02,40y,40.0,4.1594
2012-02-02,50y,50.0,4.2487
