,term,term_d,rate
2011-08-12,0d,0.0,1.8905
2011-08-12,1m,0.08,2.4913
2011-08-12,2m,0.17,3.0425
2011-08-12,3m,0.25,3.2087
2011-08-12,6m,0.5,3.4114
2011-08-12,9m,0.75,3.5223
2011-08-12,1y,1.0,3.5782
2011-08-12,2y,2.0,3.61
2011-08-12,3y,3.0,3.6138
2011-08-12,4y,4.0,3.7239
2011-08-12,5y,5.0,3.8056
2011-08-12,6y,6.0,3.8522
2011-08-12,7y,7.0,3.8769
2011-08-12,8y,8.0,3.9160000000000004
2011-08-12,9y,9.0,3.9245
2011-08-12,10y,10.0,3.9268
2011-08-12,15y,15.0,4.18
2011-08-12,20y,20.0,4.4169
2011-08-12,30y,30.0,4.5288
2011-08-12,40y,40.0,4.6308
2011-08-12,50y,50.0,4.7062
