,term,term_d,rate
2014-12-09,0d,0.0,2.3597
2014-12-09,1m,0.08,3.3503
2014-12-09,2m,0.17,3.3654
2014-12-09,3m,0.25,3.3696
2014-12-09,6m,0.5,3.3497
2014-12-09,9m,0.75,3.3736
2014-12-09,1y,1.0,3.3669
2014-12-09,2y,2.0,3.4484
2014-12-09,3y,3.0,3.525
2014-12-09,4y,4.0,3.6171
2014-12-09,5y,5.0,3.7094
2014-12-09,6y,6.0,3.7472
2014-12-09,7y,7.0,3.7499
2014-12-09,8y,8.0,3.75
2014-12-09,9y,9.0,3.75
2014-12-09,10y,10.0,3.7532
2014-12-09,15y,15.0,3.9708
2014-12-09,20y,20.0,4.1607
2014-12-09,30y,30.0,4.251
2014-12-09,40y,40.0,4.296
2014-12-09,50y,50.0,4.3502
