,term,term_d,rate
2014-08-21,0d,0.0,2.2447
2014-08-21,1m,0.08,3.4321
2014-08-21,2m,0.17,3.4866
2014-08-21,3m,0.25,3.5303
2014-08-21,6m,0.5,3.7432
2014-08-21,9m,0.75,3.7583
2014-08-21,1y,1.0,3.8049
2014-08-21,2y,2.0,3.9195
2014-08-21,3y,3.0,3.9378
2014-08-21,4y,4.0,3.9672
2014-08-21,5y,5.0,4.0059
2014-08-21,6y,6.0,4.0803
2014-08-21,7y,7.0,4.1822
2014-08-21,8y,8.0,4.2235
2014-08-21,9y,9.0,4.2449
2014-08-21,10y,10.0,4.2512
2014-08-21,15y,15.0,4.4313
2014-08-21,20y,20.0,4.6198
2014-08-21,30y,30.0,4.7609
2014-08-21,40y,40.0,4.8411
2014-08-21,50y,50.0,4.8853
