,term,term_d,rate
2015-07-03,0d,0.0,0.9524
2015-07-03,1m,0.08,2.0206
2015-07-03,2m,0.17,1.9804
2015-07-03,3m,0.25,1.9641
2015-07-03,6m,0.5,1.8874
2015-07-03,9m,0.75,1.7896
2015-07-03,1y,1.0,1.774
2015-07-03,2y,2.0,2.3613
2015-07-03,3y,3.0,2.8843
2015-07-03,4y,4.0,3.0868
2015-07-03,5y,5.0,3.1587
2015-07-03,6y,6.0,3.3763
2015-07-03,7y,7.0,3.5252
2015-07-03,8y,8.0,3.5541
2015-07-03,9y,9.0,3.5657
2015-07-03,10y,10.0,3.5719
2015-07-03,15y,15.0,3.7386
2015-07-03,20y,20.0,3.9222
2015-07-03,30y,30.0,4.0752
2015-07-03,40y,40.0,4.1188
2015-07-03,50y,50.0,4.1596
