,term,term_d,rate
2012-06-05,0d,0.0,1.2363
2012-06-05,1m,0.08,1.797
2012-06-05,2m,0.17,2.1429
2012-06-05,3m,0.25,2.1482
2012-06-05,6m,0.5,2.154
2012-06-05,9m,0.75,2.1931
2012-06-05,1y,1.0,2.2104
2012-06-05,2y,2.0,2.3624
2012-06-05,3y,3.0,2.4519
2012-06-05,4y,4.0,2.6336
2012-06-05,5y,5.0,2.8629
2012-06-05,6y,6.0,3.1002
2012-06-05,7y,7.0,3.1777
2012-06-05,8y,8.0,3.3541
2012-06-05,9y,9.0,3.355
2012-06-05,10y,10.0,3.3568
2012-06-05,15y,15.0,3.682
2012-06-05,20y,20.0,3.9574
2012-06-05,30y,30.0,4.1006
2012-06-05,40y,40.0,4.1626
2012-06-05,50y,50.0,4.24
