,term,term_d,rate
2015-11-06,0d,0.0,1.4828
2015-11-06,1m,0.08,2.2857
2015-11-06,2m,0.17,2.3905
2015-11-06,3m,0.25,2.3649
2015-11-06,6m,0.5,2.3955
2015-11-06,9m,0.75,2.3977
2015-11-06,1y,1.0,2.463
2015-11-06,2y,2.0,2.6186
2015-11-06,3y,3.0,2.7781
2015-11-06,4y,4.0,2.8819999999999997
2015-11-06,5y,5.0,2.9647
2015-11-06,6y,6.0,3.0789
2015-11-06,7y,7.0,3.1349
2015-11-06,8y,8.0,3.1329
2015-11-06,9y,9.0,3.1287
2015-11-06,10y,10.0,3.125
2015-11-06,15y,15.0,3.3902
2015-11-06,20y,20.0,3.7129
2015-11-06,30y,30.0,3.7909
2015-11-06,40y,40.0,3.8425
2015-11-06,50y,50.0,3.8883
