,term,term_d,rate
2012-08-24,0d,0.0,1.643
2012-08-24,1m,0.08,2.213
2012-08-24,2m,0.17,2.605
2012-08-24,3m,0.25,2.6469
2012-08-24,6m,0.5,2.6281
2012-08-24,9m,0.75,2.6261
2012-08-24,1y,1.0,2.6275
2012-08-24,2y,2.0,2.7914
2012-08-24,3y,3.0,2.9152
2012-08-24,4y,4.0,3.0079
2012-08-24,5y,5.0,3.0614
2012-08-24,6y,6.0,3.1413
2012-08-24,7y,7.0,3.2296
2012-08-24,8y,8.0,3.3161
2012-08-24,9y,9.0,3.3341
2012-08-24,10y,10.0,3.3364
2012-08-24,15y,15.0,3.6439999999999997
2012-08-24,20y,20.0,3.9228
2012-08-24,30y,30.0,4.1564
2012-08-24,40y,40.0,4.1866
2012-08-24,50y,50.0,4.2501
