,term,term_d,rate
2011-02-24,0d,0.0,1.7639
2011-02-24,1m,0.08,2.2692
2011-02-24,2m,0.17,2.6283
2011-02-24,3m,0.25,2.6753
2011-02-24,6m,0.5,2.8477
2011-02-24,9m,0.75,2.9563
2011-02-24,1y,1.0,3.0177
2011-02-24,2y,2.0,3.2449
2011-02-24,3y,3.0,3.3726
2011-02-24,4y,4.0,3.5196
2011-02-24,5y,5.0,3.6081
2011-02-24,6y,6.0,3.7726
2011-02-24,7y,7.0,3.7865
2011-02-24,8y,8.0,3.8615
2011-02-24,9y,9.0,3.8905
2011-02-24,10y,10.0,3.9132
2011-02-24,15y,15.0,4.1024
2011-02-24,20y,20.0,4.1878
2011-02-24,30y,30.0,4.2826
2011-02-24,40y,40.0,4.3584
2011-02-24,50y,50.0,4.4239999999999995
