,term,term_d,rate
2011-12-30,0d,0.0,2.3128
2011-12-30,1m,0.08,2.5639
2011-12-30,2m,0.17,2.7359
2011-12-30,3m,0.25,2.7492
2011-12-30,6m,0.5,2.6641
2011-12-30,9m,0.75,2.6391
2011-12-30,1y,1.0,2.7201
2011-12-30,2y,2.0,2.8153
2011-12-30,3y,3.0,2.8794
2011-12-30,4y,4.0,2.9957
2011-12-30,5y,5.0,3.0376
2011-12-30,6y,6.0,3.3106
2011-12-30,7y,7.0,3.325
2011-12-30,8y,8.0,3.4083
2011-12-30,9y,9.0,3.43
2011-12-30,10y,10.0,3.4303
2011-12-30,15y,15.0,3.7002
2011-12-30,20y,20.0,3.9226
2011-12-30,30y,30.0,4.0805
2011-12-30,40y,40.0,4.1644
2011-12-30,50y,50.0,4.2587
