,term,term_d,rate
2012-02-22,0d,0.0,2.9789
2012-02-22,1m,0.08,2.9478
2012-02-22,2m,0.17,2.9221
2012-02-22,3m,0.25,2.9211
2012-02-22,6m,0.5,2.9002
2012-02-22,9m,0.75,2.9314
2012-02-22,1y,1.0,2.9395
2012-02-22,2y,2.0,3.0023
2012-02-22,3y,3.0,3.0491
2012-02-22,4y,4.0,3.1153
2012-02-22,5y,5.0,3.174
2012-02-22,6y,6.0,3.3588
2012-02-22,7y,7.0,3.43
2012-02-22,8y,8.0,3.5002
2012-02-22,9y,9.0,3.5201
2012-02-22,10y,10.0,3.5276
2012-02-22,15y,15.0,3.7615
2012-02-22,20y,20.0,4.0043
2012-02-22,30y,30.0,4.1072
2012-02-22,40y,40.0,4.2099
2012-02-22,50y,50.0,4.303999999999999
