,term,term_d,rate
2015-12-28,0d,0.0,1.781
2015-12-28,1m,0.08,2.2931
2015-12-28,2m,0.17,2.3068
2015-12-28,3m,0.25,2.3015
2015-12-28,6m,0.5,2.3137
2015-12-28,9m,0.75,2.3001
2015-12-28,1y,1.0,2.3076
2015-12-28,2y,2.0,2.4268
2015-12-28,3y,3.0,2.5413
2015-12-28,4y,4.0,2.6031
2015-12-28,5y,5.0,2.6585
2015-12-28,6y,6.0,2.7619
2015-12-28,7y,7.0,2.805
2015-12-28,8y,8.0,2.8026
2015-12-28,9y,9.0,2.7983
2015-12-28,10y,10.0,2.7961
2015-12-28,15y,15.0,3.1504
2015-12-28,20y,20.0,3.4847
2015-12-28,30y,30.0,3.6203
2015-12-28,40y,40.0,3.6826
2015-12-28,50y,50.0,3.7454
