,term,term_d,rate
2011-09-30,0d,0.0,3.3085
2011-09-30,1m,0.08,3.2554
2011-09-30,2m,0.17,3.2233
2011-09-30,3m,0.25,3.3724
2011-09-30,6m,0.5,3.4729
2011-09-30,9m,0.75,3.5476
2011-09-30,1y,1.0,3.6069
2011-09-30,2y,2.0,3.6715
2011-09-30,3y,3.0,3.7119
2011-09-30,4y,4.0,3.7201
2011-09-30,5y,5.0,3.7217
2011-09-30,6y,6.0,3.8131
2011-09-30,7y,7.0,3.819
2011-09-30,8y,8.0,3.86
2011-09-30,9y,9.0,3.8602
2011-09-30,10y,10.0,3.8605
2011-09-30,15y,15.0,4.1613
2011-09-30,20y,20.0,4.3358
2011-09-30,30y,30.0,4.4208
2011-09-30,40y,40.0,4.4935
2011-09-30,50y,50.0,4.5852
