,term,term_d,rate
2014-07-04,0d,0.0,2.0667
2014-07-04,1m,0.08,2.7433
2014-07-04,2m,0.17,3.2038
2014-07-04,3m,0.25,3.2095
2014-07-04,6m,0.5,3.2271
2014-07-04,9m,0.75,3.3618
2014-07-04,1y,1.0,3.4506
2014-07-04,2y,2.0,3.6816
2014-07-04,3y,3.0,3.9007
2014-07-04,4y,4.0,3.9392
2014-07-04,5y,5.0,3.9539999999999997
2014-07-04,6y,6.0,3.9919
2014-07-04,7y,7.0,4.0916
2014-07-04,8y,8.0,4.1318
2014-07-04,9y,9.0,4.1741
2014-07-04,10y,10.0,4.1747
2014-07-04,15y,15.0,4.3677
2014-07-04,20y,20.0,4.5497
2014-07-04,30y,30.0,4.6946
2014-07-04,40y,40.0,4.7922
2014-07-04,50y,50.0,4.8364
