,term,term_d,rate
2014-09-17,0d,0.0,2.4237
2014-09-17,1m,0.08,3.4569
2014-09-17,2m,0.17,3.4715
2014-09-17,3m,0.25,3.5433
2014-09-17,6m,0.5,3.8116
2014-09-17,9m,0.75,3.8115
2014-09-17,1y,1.0,3.7924
2014-09-17,2y,2.0,3.9193
2014-09-17,3y,3.0,3.9702
2014-09-17,4y,4.0,3.9727
2014-09-17,5y,5.0,3.9921
2014-09-17,6y,6.0,4.0486
2014-09-17,7y,7.0,4.1552
2014-09-17,8y,8.0,4.1779
2014-09-17,9y,9.0,4.2
2014-09-17,10y,10.0,4.2008
2014-09-17,15y,15.0,4.3865
2014-09-17,20y,20.0,4.5764
2014-09-17,30y,30.0,4.7166
2014-09-17,40y,40.0,4.7948
2014-09-17,50y,50.0,4.8389999999999995
