,term,term_d,rate
2011-08-01,0d,0.0,2.1135
2011-08-01,1m,0.08,2.7056
2011-08-01,2m,0.17,3.1991
2011-08-01,3m,0.25,3.3169999999999997
2011-08-01,6m,0.5,3.5937
2011-08-01,9m,0.75,3.7006
2011-08-01,1y,1.0,3.7102
2011-08-01,2y,2.0,3.7148
2011-08-01,3y,3.0,3.7158
2011-08-01,4y,4.0,3.7488
2011-08-01,5y,5.0,3.7978
2011-08-01,6y,6.0,3.8783
2011-08-01,7y,7.0,3.9329
2011-08-01,8y,8.0,4.0067
2011-08-01,9y,9.0,4.0499
2011-08-01,10y,10.0,4.0502
2011-08-01,15y,15.0,4.2558
2011-08-01,20y,20.0,4.471
2011-08-01,30y,30.0,4.57
2011-08-01,40y,40.0,4.6657
2011-08-01,50y,50.0,4.7257
