,term,term_d,rate
2012-07-17,0d,0.0,1.5771
2012-07-17,1m,0.08,1.7018
2012-07-17,2m,0.17,1.8264
2012-07-17,3m,0.25,2.0105
2012-07-17,6m,0.5,2.14
2012-07-17,9m,0.75,2.2181
2012-07-17,1y,1.0,2.2453
2012-07-17,2y,2.0,2.2486
2012-07-17,3y,3.0,2.3949
2012-07-17,4y,4.0,2.6021
2012-07-17,5y,5.0,2.8089999999999997
2012-07-17,6y,6.0,2.9951
2012-07-17,7y,7.0,3.0610000000000004
2012-07-17,8y,8.0,3.2558
2012-07-17,9y,9.0,3.2802
2012-07-17,10y,10.0,3.285
2012-07-17,15y,15.0,3.6182
2012-07-17,20y,20.0,3.9023
2012-07-17,30y,30.0,4.1046
2012-07-17,40y,40.0,4.1633
2012-07-17,50y,50.0,4.2355
