,term,term_d,rate
2013-08-22,0d,0.0,2.6167
2013-08-22,1m,0.08,3.7832
2013-08-22,2m,0.17,3.7014
2013-08-22,3m,0.25,3.6166
2013-08-22,6m,0.5,3.6339
2013-08-22,9m,0.75,3.6453
2013-08-22,1y,1.0,3.6436
2013-08-22,2y,2.0,3.8152
2013-08-22,3y,3.0,3.8710000000000004
2013-08-22,4y,4.0,3.9296
2013-08-22,5y,5.0,3.9316
2013-08-22,6y,6.0,3.9997
2013-08-22,7y,7.0,3.9902
2013-08-22,8y,8.0,4.0078
2013-08-22,9y,9.0,4.0348
2013-08-22,10y,10.0,4.0302
2013-08-22,15y,15.0,4.1209
2013-08-22,20y,20.0,4.3252
2013-08-22,30y,30.0,4.3509
2013-08-22,40y,40.0,4.3703
2013-08-22,50y,50.0,4.3902
