,term,term_d,rate
2014-03-05,0d,0.0,1.1007
2014-03-05,1m,0.08,3.2261
2014-03-05,2m,0.17,3.1041
2014-03-05,3m,0.25,3.1708
2014-03-05,6m,0.5,3.1893
2014-03-05,9m,0.75,3.1711
2014-03-05,1y,1.0,3.2933
2014-03-05,2y,2.0,3.6238
2014-03-05,3y,3.0,3.8213
2014-03-05,4y,4.0,4.1881
2014-03-05,5y,5.0,4.2094
2014-03-05,6y,6.0,4.414
2014-03-05,7y,7.0,4.3881
2014-03-05,8y,8.0,4.5241
2014-03-05,9y,9.0,4.4979
2014-03-05,10y,10.0,4.5176
2014-03-05,15y,15.0,4.7526
2014-03-05,20y,20.0,4.9828
2014-03-05,30y,30.0,5.0927
2014-03-05,40y,40.0,5.1658
2014-03-05,50y,50.0,5.2197
