,term,term_d,rate
2014-01-16,0d,0.0,1.993
2014-01-16,1m,0.08,4.904
2014-01-16,2m,0.17,4.2102
2014-01-16,3m,0.25,3.9661
2014-01-16,6m,0.5,3.8884
2014-01-16,9m,0.75,3.7743
2014-01-16,1y,1.0,3.9584
2014-01-16,2y,2.0,4.2482
2014-01-16,3y,3.0,4.2667
2014-01-16,4y,4.0,4.4739
2014-01-16,5y,5.0,4.3733
2014-01-16,6y,6.0,4.629
2014-01-16,7y,7.0,4.5521
2014-01-16,8y,8.0,4.6382
2014-01-16,9y,9.0,4.6591
2014-01-16,10y,10.0,4.5871
2014-01-16,15y,15.0,4.803
2014-01-16,20y,20.0,5.0262
2014-01-16,30y,30.0,5.1282
2014-01-16,40y,40.0,5.2016
2014-01-16,50y,50.0,5.2565
