,term,term_d,rate
2012-11-27,0d,0.0,1.8755
2012-11-27,1m,0.08,2.4744
2012-11-27,2m,0.17,2.8357
2012-11-27,3m,0.25,2.8355
2012-11-27,6m,0.5,2.8271
2012-11-27,9m,0.75,2.8359
2012-11-27,1y,1.0,2.8439
2012-11-27,2y,2.0,3.0128
2012-11-27,3y,3.0,3.0216
2012-11-27,4y,4.0,3.1333
2012-11-27,5y,5.0,3.2047
2012-11-27,6y,6.0,3.3264
2012-11-27,7y,7.0,3.4581
2012-11-27,8y,8.0,3.4748
2012-11-27,9y,9.0,3.5104
2012-11-27,10y,10.0,3.557
2012-11-27,15y,15.0,3.844
2012-11-27,20y,20.0,4.0893
2012-11-27,30y,30.0,4.1923
2012-11-27,40y,40.0,4.2778
2012-11-27,50y,50.0,4.3409
