,term,term_d,rate
2013-07-15,0d,0.0,2.8162
2013-07-15,1m,0.08,3.5134
2013-07-15,2m,0.17,3.5660000000000003
2013-07-15,3m,0.25,3.5899
2013-07-15,6m,0.5,3.5477
2013-07-15,9m,0.75,3.447
2013-07-15,1y,1.0,3.4998
2013-07-15,2y,2.0,3.3005
2013-07-15,3y,3.0,3.3436
2013-07-15,4y,4.0,3.4671
2013-07-15,5y,5.0,3.4247
2013-07-15,6y,6.0,3.5626
2013-07-15,7y,7.0,3.5571
2013-07-15,8y,8.0,3.6061
2013-07-15,9y,9.0,3.615
2013-07-15,10y,10.0,3.6102
2013-07-15,15y,15.0,3.7997
2013-07-15,20y,20.0,4.0109
2013-07-15,30y,30.0,4.1402
2013-07-15,40y,40.0,4.2188
2013-07-15,50y,50.0,4.2629
