,term,term_d,rate
2013-06-03,0d,0.0,3.8154
2013-06-03,1m,0.08,3.359
2013-06-03,2m,0.17,2.8234
2013-06-03,3m,0.25,2.762
2013-06-03,6m,0.5,2.8177
2013-06-03,9m,0.75,2.8593
2013-06-03,1y,1.0,2.8714
2013-06-03,2y,2.0,3.0615
2013-06-03,3y,3.0,3.0813
2013-06-03,4y,4.0,3.1549
2013-06-03,5y,5.0,3.1704
2013-06-03,6y,6.0,3.3648
2013-06-03,7y,7.0,3.3651
2013-06-03,8y,8.0,3.4066
2013-06-03,9y,9.0,3.4349
2013-06-03,10y,10.0,3.4478
2013-06-03,15y,15.0,3.7129
2013-06-03,20y,20.0,3.9705
2013-06-03,30y,30.0,4.1203
2013-06-03,40y,40.0,4.1989
2013-06-03,50y,50.0,4.2529
