,term,term_d,rate
2015-07-14,0d,0.0,1.0314
2015-07-14,1m,0.08,2.063
2015-07-14,2m,0.17,2.3408
2015-07-14,3m,0.25,2.3603
2015-07-14,6m,0.5,2.384
2015-07-14,9m,0.75,2.3428
2015-07-14,1y,1.0,2.4486
2015-07-14,2y,2.0,2.6482
2015-07-14,3y,3.0,2.8475
2015-07-14,4y,4.0,3.0155
2015-07-14,5y,5.0,3.1711
2015-07-14,6y,6.0,3.383
2015-07-14,7y,7.0,3.5016
2015-07-14,8y,8.0,3.5217
2015-07-14,9y,9.0,3.53
2015-07-14,10y,10.0,3.5341
2015-07-14,15y,15.0,3.7007
2015-07-14,20y,20.0,3.8212
2015-07-14,30y,30.0,3.9769
2015-07-14,40y,40.0,4.0205
2015-07-14,50y,50.0,4.0613
