,term,term_d,rate
2011-12-09,0d,0.0,1.8861
2011-12-09,1m,0.08,2.3185
2011-12-09,2m,0.17,2.5867
2011-12-09,3m,0.25,2.5939
2011-12-09,6m,0.5,2.5956
2011-12-09,9m,0.75,2.6111
2011-12-09,1y,1.0,2.6324
2011-12-09,2y,2.0,2.8134
2011-12-09,3y,3.0,2.8561
2011-12-09,4y,4.0,3.0206
2011-12-09,5y,5.0,3.0492
2011-12-09,6y,6.0,3.3214
2011-12-09,7y,7.0,3.375
2011-12-09,8y,8.0,3.4484
2011-12-09,9y,9.0,3.4794
2011-12-09,10y,10.0,3.4817
2011-12-09,15y,15.0,3.7392
2011-12-09,20y,20.0,3.9627
2011-12-09,30y,30.0,4.0717
2011-12-09,40y,40.0,4.1676
2011-12-09,50y,50.0,4.2576
