,term,term_d,rate
2015-05-13,0d,0.0,0.9167
2015-05-13,1m,0.08,2.1378
2015-05-13,2m,0.17,2.0752
2015-05-13,3m,0.25,2.1927
2015-05-13,6m,0.5,2.4769
2015-05-13,9m,0.75,2.4571
2015-05-13,1y,1.0,2.4501
2015-05-13,2y,2.0,2.7139
2015-05-13,3y,3.0,2.9361
2015-05-13,4y,4.0,3.0149
2015-05-13,5y,5.0,3.0637
2015-05-13,6y,6.0,3.2656
2015-05-13,7y,7.0,3.3914
2015-05-13,8y,8.0,3.3973
2015-05-13,9y,9.0,3.3996
2015-05-13,10y,10.0,3.4002
2015-05-13,15y,15.0,3.6901
2015-05-13,20y,20.0,4.0115
2015-05-13,30y,30.0,4.1601
2015-05-13,40y,40.0,4.2055
2015-05-13,50y,50.0,4.2503
