,term,term_d,rate
2014-08-28,0d,0.0,2.4027
2014-08-28,1m,0.08,3.3991
2014-08-28,2m,0.17,3.4930000000000003
2014-08-28,3m,0.25,3.5403
2014-08-28,6m,0.5,3.8422
2014-08-28,9m,0.75,3.7629
2014-08-28,1y,1.0,3.7973
2014-08-28,2y,2.0,3.9163
2014-08-28,3y,3.0,3.9387
2014-08-28,4y,4.0,3.9557
2014-08-28,5y,5.0,3.9778
2014-08-28,6y,6.0,4.0528
2014-08-28,7y,7.0,4.1427
2014-08-28,8y,8.0,4.1972
2014-08-28,9y,9.0,4.2251
2014-08-28,10y,10.0,4.2254
2014-08-28,15y,15.0,4.4113
2014-08-28,20y,20.0,4.5998
2014-08-28,30y,30.0,4.7511
2014-08-28,40y,40.0,4.8323
2014-08-28,50y,50.0,4.8765
