,term,term_d,rate
2014-07-21,0d,0.0,2.4447
2014-07-21,1m,0.08,3.6803
2014-07-21,2m,0.17,3.4176
2014-07-21,3m,0.25,3.405
2014-07-21,6m,0.5,3.4989999999999997
2014-07-21,9m,0.75,3.6491
2014-07-21,1y,1.0,3.8088
2014-07-21,2y,2.0,3.9105
2014-07-21,3y,3.0,3.9196
2014-07-21,4y,4.0,3.9915
2014-07-21,5y,5.0,4.055
2014-07-21,6y,6.0,4.1135
2014-07-21,7y,7.0,4.2238
2014-07-21,8y,8.0,4.25
2014-07-21,9y,9.0,4.2711
2014-07-21,10y,10.0,4.3017
2014-07-21,15y,15.0,4.4838
2014-07-21,20y,20.0,4.6658
2014-07-21,30y,30.0,4.8107
2014-07-21,40y,40.0,4.9083
2014-07-21,50y,50.0,4.9525
