,term,term_d,rate
2012-01-18,0d,0.0,5.0381
2012-01-18,1m,0.08,3.8274
2012-01-18,2m,0.17,2.9351
2012-01-18,3m,0.25,2.8527
2012-01-18,6m,0.5,2.7978
2012-01-18,9m,0.75,2.8239
2012-01-18,1y,1.0,2.8614
2012-01-18,2y,2.0,2.8788
2012-01-18,3y,3.0,2.9143
2012-01-18,4y,4.0,3.0118
2012-01-18,5y,5.0,3.0659
2012-01-18,6y,6.0,3.2695
2012-01-18,7y,7.0,3.3045
2012-01-18,8y,8.0,3.3906
2012-01-18,9y,9.0,3.3946
2012-01-18,10y,10.0,3.3957
2012-01-18,15y,15.0,3.7055
2012-01-18,20y,20.0,3.9529
2012-01-18,30y,30.0,4.0642
2012-01-18,40y,40.0,4.1485
2012-01-18,50y,50.0,4.2378
