,term,term_d,rate
2013-12-02,0d,0.0,2.9077
2013-12-02,1m,0.08,4.6948
2013-12-02,2m,0.17,4.4
2013-12-02,3m,0.25,4.3698
2013-12-02,6m,0.5,4.165
2013-12-02,9m,0.75,4.1603
2013-12-02,1y,1.0,4.0385
2013-12-02,2y,2.0,4.2717
2013-12-02,3y,3.0,4.3716
2013-12-02,4y,4.0,4.3991
2013-12-02,5y,5.0,4.3517
2013-12-02,6y,6.0,4.5319
2013-12-02,7y,7.0,4.4754
2013-12-02,8y,8.0,4.497
2013-12-02,9y,9.0,4.4988
2013-12-02,10y,10.0,4.4812
2013-12-02,15y,15.0,4.7182
2013-12-02,20y,20.0,4.9264
2013-12-02,30y,30.0,4.9944
2013-12-02,40y,40.0,5.1219
2013-12-02,50y,50.0,5.1868
