,term,term_d,rate
2013-05-07,0d,0.0,1.5064
2013-05-07,1m,0.08,2.5587
2013-05-07,2m,0.17,2.6127
2013-05-07,3m,0.25,2.5902
2013-05-07,6m,0.5,2.7195
2013-05-07,9m,0.75,2.79
2013-05-07,1y,1.0,2.8052
2013-05-07,2y,2.0,2.9664
2013-05-07,3y,3.0,2.997
2013-05-07,4y,4.0,3.0898
2013-05-07,5y,5.0,3.0962
2013-05-07,6y,6.0,3.3295
2013-05-07,7y,7.0,3.3245
2013-05-07,8y,8.0,3.3715
2013-05-07,9y,9.0,3.4256
2013-05-07,10y,10.0,3.4261
2013-05-07,15y,15.0,3.7682
2013-05-07,20y,20.0,4.0127
2013-05-07,30y,30.0,4.167
2013-05-07,40y,40.0,4.2456
2013-05-07,50y,50.0,4.3264
