,term,term_d,rate
2014-08-26,0d,0.0,2.3197
2014-08-26,1m,0.08,3.4661
2014-08-26,2m,0.17,3.513
2014-08-26,3m,0.25,3.5603
2014-08-26,6m,0.5,3.8222
2014-08-26,9m,0.75,3.7718
2014-08-26,1y,1.0,3.8276
2014-08-26,2y,2.0,3.9492
2014-08-26,3y,3.0,3.9734
2014-08-26,4y,4.0,3.9931
2014-08-26,5y,5.0,4.0169999999999995
2014-08-26,6y,6.0,4.085
2014-08-26,7y,7.0,4.1716
2014-08-26,8y,8.0,4.2169
2014-08-26,9y,9.0,4.2401
2014-08-26,10y,10.0,4.2462
2014-08-26,15y,15.0,4.4263
2014-08-26,20y,20.0,4.6148
2014-08-26,30y,30.0,4.761
2014-08-26,40y,40.0,4.8423
2014-08-26,50y,50.0,4.8865
