,term,term_d,rate
2011-09-15,0d,0.0,2.2896
2011-09-15,1m,0.08,2.7686
2011-09-15,2m,0.17,3.2476
2011-09-15,3m,0.25,3.5159
2011-09-15,6m,0.5,3.8026
2011-09-15,9m,0.75,3.8369
2011-09-15,1y,1.0,3.9214
2011-09-15,2y,2.0,3.9548
2011-09-15,3y,3.0,3.9661
2011-09-15,4y,4.0,3.9275
2011-09-15,5y,5.0,3.928
2011-09-15,6y,6.0,3.9832
2011-09-15,7y,7.0,4.0073
2011-09-15,8y,8.0,4.0359
2011-09-15,9y,9.0,4.0496
2011-09-15,10y,10.0,4.0495
2011-09-15,15y,15.0,4.2481
2011-09-15,20y,20.0,4.4151
2011-09-15,30y,30.0,4.4813
2011-09-15,40y,40.0,4.5817
2011-09-15,50y,50.0,4.6734
