,term,term_d,rate
2011-12-01,0d,0.0,1.9736
2011-12-01,1m,0.08,2.3162
2011-12-01,2m,0.17,2.5217
2011-12-01,3m,0.25,2.5098
2011-12-01,6m,0.5,2.5034
2011-12-01,9m,0.75,2.5207
2011-12-01,1y,1.0,2.5866
2011-12-01,2y,2.0,2.8451
2011-12-01,3y,3.0,2.9659
2011-12-01,4y,4.0,3.1056
2011-12-01,5y,5.0,3.1236
2011-12-01,6y,6.0,3.3688
2011-12-01,7y,7.0,3.4134
2011-12-01,8y,8.0,3.4913
2011-12-01,9y,9.0,3.5055
2011-12-01,10y,10.0,3.5005
2011-12-01,15y,15.0,3.7935
2011-12-01,20y,20.0,4.0004
2011-12-01,30y,30.0,4.0808
2011-12-01,40y,40.0,4.1723
2011-12-01,50y,50.0,4.2663
