,term,term_d,rate
2015-05-26,0d,0.0,0.7097
2015-05-26,1m,0.08,1.9674
2015-05-26,2m,0.17,2.0055
2015-05-26,3m,0.25,1.9901
2015-05-26,6m,0.5,2.0757
2015-05-26,9m,0.75,1.9891
2015-05-26,1y,1.0,2.0338
2015-05-26,2y,2.0,2.4745
2015-05-26,3y,3.0,2.895
2015-05-26,4y,4.0,3.0792
2015-05-26,5y,5.0,3.1997
2015-05-26,6y,6.0,3.3612
2015-05-26,7y,7.0,3.4597
2015-05-26,8y,8.0,3.4989999999999997
2015-05-26,9y,9.0,3.5127
2015-05-26,10y,10.0,3.5214
2015-05-26,15y,15.0,3.7704
2015-05-26,20y,20.0,3.9415
2015-05-26,30y,30.0,4.0023
2015-05-26,40y,40.0,4.0959
2015-05-26,50y,50.0,4.1407
