,term,term_d,rate
2013-05-20,0d,0.0,2.4034
2013-05-20,1m,0.08,3.4588
2013-05-20,2m,0.17,2.7595
2013-05-20,3m,0.25,2.7618
2013-05-20,6m,0.5,2.7648
2013-05-20,9m,0.75,2.8561
2013-05-20,1y,1.0,2.8653
2013-05-20,2y,2.0,3.0378
2013-05-20,3y,3.0,3.0761
2013-05-20,4y,4.0,3.1168
2013-05-20,5y,5.0,3.1436
2013-05-20,6y,6.0,3.3408
2013-05-20,7y,7.0,3.3412
2013-05-20,8y,8.0,3.3637
2013-05-20,9y,9.0,3.423
2013-05-20,10y,10.0,3.4253
2013-05-20,15y,15.0,3.7295
2013-05-20,20y,20.0,3.9842
2013-05-20,30y,30.0,4.1377
2013-05-20,40y,40.0,4.2163
2013-05-20,50y,50.0,4.2868
