,term,term_d,rate
2013-02-26,0d,0.0,2.8447
2013-02-26,1m,0.08,2.7297
2013-02-26,2m,0.17,2.6603
2013-02-26,3m,0.25,2.6774
2013-02-26,6m,0.5,2.6865
2013-02-26,9m,0.75,2.7618
2013-02-26,1y,1.0,2.7862
2013-02-26,2y,2.0,3.0762
2013-02-26,3y,3.0,3.1082
2013-02-26,4y,4.0,3.293
2013-02-26,5y,5.0,3.3018
2013-02-26,6y,6.0,3.4501
2013-02-26,7y,7.0,3.4810000000000003
2013-02-26,8y,8.0,3.5156
2013-02-26,9y,9.0,3.554
2013-02-26,10y,10.0,3.5948
2013-02-26,15y,15.0,3.8573
2013-02-26,20y,20.0,4.0984
2013-02-26,30y,30.0,4.1998
2013-02-26,40y,40.0,4.2809
2013-02-26,50y,50.0,4.3432
