,term,term_d,rate
2011-06-22,0d,0.0,5.3166
2011-06-22,1m,0.08,4.2265
2011-06-22,2m,0.17,3.5689
2011-06-22,3m,0.25,3.5780000000000003
2011-06-22,6m,0.5,3.5949
2011-06-22,9m,0.75,3.5974
2011-06-22,1y,1.0,3.5929
2011-06-22,2y,2.0,3.5754
2011-06-22,3y,3.0,3.52
2011-06-22,4y,4.0,3.5712
2011-06-22,5y,5.0,3.6162
2011-06-22,6y,6.0,3.7217
2011-06-22,7y,7.0,3.8126
2011-06-22,8y,8.0,3.8972
2011-06-22,9y,9.0,3.9457
2011-06-22,10y,10.0,3.9555
2011-06-22,15y,15.0,4.1276
2011-06-22,20y,20.0,4.2848
2011-06-22,30y,30.0,4.4458
2011-06-22,40y,40.0,4.5083
2011-06-22,50y,50.0,4.5778
