,term,term_d,rate
2013-04-26,0d,0.0,1.6664
2013-04-26,1m,0.08,2.8534
2013-04-26,2m,0.17,2.6748
2013-04-26,3m,0.25,2.6417
2013-04-26,6m,0.5,2.7789
2013-04-26,9m,0.75,2.8088
2013-04-26,1y,1.0,2.8162
2013-04-26,2y,2.0,2.9665
2013-04-26,3y,3.0,3.008
2013-04-26,4y,4.0,3.1407
2013-04-26,5y,5.0,3.1503
2013-04-26,6y,6.0,3.3449
2013-04-26,7y,7.0,3.3501
2013-04-26,8y,8.0,3.415
2013-04-26,9y,9.0,3.4277
2013-04-26,10y,10.0,3.4313
2013-04-26,15y,15.0,3.7715
2013-04-26,20y,20.0,4.0231
2013-04-26,30y,30.0,4.1722
2013-04-26,40y,40.0,4.2508
2013-04-26,50y,50.0,4.329
