,term,term_d,rate
2013-07-29,0d,0.0,3.0127
2013-07-29,1m,0.08,3.622
2013-07-29,2m,0.17,3.5426
2013-07-29,3m,0.25,3.4606
2013-07-29,6m,0.5,3.5839
2013-07-29,9m,0.75,3.5025
2013-07-29,1y,1.0,3.5128
2013-07-29,2y,2.0,3.5643
2013-07-29,3y,3.0,3.602
2013-07-29,4y,4.0,3.6329
2013-07-29,5y,5.0,3.6712
2013-07-29,6y,6.0,3.6995
2013-07-29,7y,7.0,3.7
2013-07-29,8y,8.0,3.7164
2013-07-29,9y,9.0,3.7217
2013-07-29,10y,10.0,3.7228
2013-07-29,15y,15.0,3.8616
2013-07-29,20y,20.0,4.0479
2013-07-29,30y,30.0,4.1624
2013-07-29,40y,40.0,4.2410000000000005
2013-07-29,50y,50.0,4.274
