,term,term_d,rate
2012-02-01,0d,0.0,1.7364
2012-02-01,1m,0.08,2.5466
2012-02-01,2m,0.17,2.8983
2012-02-01,3m,0.25,2.9182
2012-02-01,6m,0.5,2.7364
2012-02-01,9m,0.75,2.7712
2012-02-01,1y,1.0,2.7829
2012-02-01,2y,2.0,2.8548
2012-02-01,3y,3.0,2.9075
2012-02-01,4y,4.0,3.0147
2012-02-01,5y,5.0,3.1131
2012-02-01,6y,6.0,3.3022
2012-02-01,7y,7.0,3.3517
2012-02-01,8y,8.0,3.4242
2012-02-01,9y,9.0,3.4333
2012-02-01,10y,10.0,3.4318
2012-02-01,15y,15.0,3.7209
2012-02-01,20y,20.0,3.9683
2012-02-01,30y,30.0,4.0699
2012-02-01,40y,40.0,4.1548
2012-02-01,50y,50.0,4.2441
